x,y,Position
13.88934,-9.79372,Diseñadora industrial
-5.272294,-0.6831048,Product Manager
-36.85729,3.5194528,Software Developer
-5.095274,1.8205613,Commercial Manager at Nutrition
-16.36013,-10.12586,Insights Project Coordinator
-4.4691305,17.891474,Head of Material Flow & Foreign Trade
-8.197962,-2.9122798,Recruitment Marketing Specialist
11.765214,-10.207183,Ingeniero de Servicios
-7.585549,10.705862,New Business & Channels Development Manager
-10.817992,-0.20728177,Call Center Administrator
3.9531324,20.235308,Co Founder 
-0.8904706,22.391718,GERENTE GENERAL IDEAS DE INTERNET
29.032726,-4.2287483,Jefe de equipo de desarrollo .Net
-8.536642,22.130016,HR Business Partner Supply Chain - Industrial Relations
7.707725,0.021377783,Jefe de Ingeniería y Estrategia | Omnichannel Supply Chain
22.587578,5.1574993,Gerente Comercial UN Animales de Compañía
9.895982,3.1437604,Ingeniero Electrónico como Ingeniero de Proyectos y Servicios
6.073068,-25.866663,Supervisor de ventas
-11.396217,-10.847143,Project Manager
-18.84963,11.911018,Electrical and Instrumentation Engineer
3.0067666,2.0948985,IT Function Relationship Manager  Perú-Bolivia
0.88336563,10.48485,General Manager
18.236803,22.097862,Gerente General  
13.101286,13.60721,Psicoterapeuta en consulta privada
22.76285,18.232033,gestor
30.901142,-2.7867014,Jefe de Proyecto y Seleccion 
-20.88718,2.7676017,Qa Analysis Coordinator
-19.44421,12.073127,NSS Engineer
-1.7927415,-0.42692164,CEO
8.657358,10.062104,Desarrolador
21.664322,-8.365235,RESPONSABLE DE CAJA
2.3089306,-18.998577,Supervisor de ventas y marketing
26.83302,-4.246792,Gerente de Operaciones
16.784,9.464631,Encargado de Soluciones de TI
5.777048,-5.0932245,Responsable de marketing
22.161757,-2.9277241,Gerente Nacional de Auditoria 
24.70278,14.161529,Gerente de zona
-13.820628,6.759564,Talent Acquisition Manager - South Cone
16.183868,12.3983965,Asistente Operaciones-Apoyo Coordinador de Operaciones Transporte Petrolero
-10.646669,-9.078975,Engineering Manager
16.38843,4.3342166,Gerente de Marca Digital
-11.091076,-2.8484952,Corporate Account Executive
17.723528,21.892582,Gerente General
-5.609585,21.845264,Custumer Service
6.74864,-14.703071,Consultor de Proyectos
2.2437289,-19.033985,Supervisor de marketing y eventos 
19.898073,8.846049,Gerente de marca Pleno - Fem & Adult Care
-14.783819,-6.713703,Digital Marketing / Senior Data Analyst Worldwide
-13.142242,1.7837143,"Security, Risk, Safety & Crisis  Management Consultant"
12.889294,-8.067329,Ejecutivo de Logística
28.438787,-0.017167259,VENTAS NACIONALES
17.73132,21.893982,Gerente General
-19.119871,7.7231536,IT Planning Engineer
0.28161648,-19.947449,CEO - Desarrollador Web y Móvil Senior
-5.0479884,-6.6357727,Head of BI Marketing & Consumer 
-12.909905,4.456036,FS&QHSE Consultant
1.2425417,18.591265,Principal Cofounder
20.006653,3.7963946,Líder de Expansión Internacional
-4.562165,13.163987,Sales
8.59368,-2.32957,B2b ejecutivo de cuentas-segmento negocios
5.835715,-24.46891,Supervisor de Finanzas
2.0109332,16.15996,Founder / CEO
6.084287,-25.570375,Supervisor de Ventas Cbba.
10.854705,10.081356,Vice-presidente Capítulo ICF BOLIVIA 
18.790306,-6.994105,Líder de proyectos de TI
28.997066,-0.95083857,Jefe Nacional de Linea
-14.962146,17.749489,HR Manager Technical Recruiter - LATAM
28.65692,14.817196,Gerente de ventas comerciales
0.5208417,-21.373028,Fundadora y CEO
19.874481,-2.8728118,Gestor de microcreditos
7.2925606,24.912323,Propietario
28.775393,-11.505697,Jefe Nacional de Recursos Humanos
3.5935385,-20.704073,Administrador de Programas y Proyectos
17.990221,-7.5421557,Encargado de soporte de sistemas
-4.277907,13.067161,Trade Marketing
17.608444,-7.7429147,Encargada de Sistemas
28.432524,5.150677,Ejecutivo de cuentas clave
-10.07032,-8.876517,IT Manager
25.586912,5.9634056,Dueño de tienda
-15.748996,6.3280325,Senior Technical Talent Acquisition Specialist
-4.109312,-23.721945,Directora
25.260437,3.273193,Técnico de redes
-10.097109,17.318825,Copilot
13.571751,6.6775527,Jefa de Compensaciones e Información RH Argentina y Uruguay
25.119484,-2.6287072,Gerente general y propietaria
32.511223,-2.0741181,Jefe de Produccion
-8.530008,2.5939753,Business Development Manager
24.190037,-16.73931,Analista de recursos humanos
-8.373769,-4.2965903,Marketing & Communications Manager 
-1.4986192,-6.6837087,responsible of business intelligence  (Bolivia - Peru)
6.5329375,-17.434444,"Supervisor de seguridad, salud en el trabajo yedio ambiente"
9.499898,12.62197,Ingeniera Comercial
27.944715,-12.28368,Gerente Nacional de Recursos Humanos
-17.511578,15.98863,IT Office - Assistant (Outsourcing)
8.9264345,-23.579023,Asesor Administrativo
3.6719284,-19.828876,Coordinador de Proyectos (Project Manager)
24.623882,0.2239551,Asistente de Riesgos y Seguridad
14.964519,23.09462,Gerencia general
8.048055,12.960327,Desarrolador líder
0.46895197,-13.799413,Desarrollador de software
2.351943,2.2606537,Landside Transportation Product Manager - West Coast South America
10.618031,-16.085823,Analista de Consultoras
-13.847314,0.03570415,International Business Specialist
-11.079284,5.836704,Food & Beverage Business Controller - CoPilot
14.076364,-23.585728,DIRECTOR ADMINISTRATIVO FINANCIERO & LEGAL
10.345039,13.419905,Proyectista
3.478921,-25.203274,Director de marcar y director de creatividad
18.522717,22.021915,Gerente general
2.348943,10.628718,General Manager
11.618308,-15.797069,Analista de Sistemas
11.3991585,4.3103585,Coordinador TICs - Programa UCB Virtual - UCBx
7.372377,-0.69449645,Importaciones y Logística en Centro Comercial Ventura Mall S.A.
19.039389,-9.163704,Asistente de importaciones
-0.47989556,11.64475,Manager
1.13374,7.215477,Director General
-36.934322,3.2689207,Software Developer
-21.85373,13.844923,QA Automation Engineer
-3.3154445,25.378143,RRHH
11.773077,-3.2560158,Jefe Contable - Financiero
-4.783041,21.428566,Supervisor Territorial BAT
10.528749,3.4944315,Planificación Implementación Proyectos de Transmisión: 10 Años (2004-2014).
9.44345,-9.125362,Encargado de servicios de atención al cliente
-22.732687,10.245262,Senior QA Automation Engineer
-6.319784,15.965735,Key Account Director
14.063189,0.42406973,Coordinadora Académica
9.7308035,-20.883059,Auditor de Sistemas
0.40089265,-13.893242,Desarrollador de Software Frelance
21.68609,7.8459277,Encargada QHSE
30.229933,1.8769754,Jefe de Comercio Exterior
7.6643195,2.2783456,Arquitecto de software
-19.505848,7.3519893,IT Engineer
2.192141,-22.579037,Directora de carrera de administración de hotelería y turismo 
-18.09442,11.600958,Structural Engineer
0.99375284,-28.667645,Miembro Independiente del Directorio
17.536842,7.52364,Ejecutivo de cuentas multinacionales
18.25016,22.181784,GERENTE GENERAL
17.336803,-4.3442397,Encargado de Provisión de Equipos y Mantenimiento mecanico
-11.0666,5.1925664,Customer Service Support
12.00609,-10.999527,Encargado de Bussiness Inteligence
28.207138,-1.7173042,Jefe Regional de Banca de Personas
17.608335,-7.7428074,Encargada de Sistemas
-36.65313,3.7441392,Software Developer
2.0377533,-0.7311048,General Manager . LATAM 
-4.0403633,22.758972,QE junior
8.82279,10.948043,Fundador
1.5107893,-9.336326,Analista De Sistema IT
15.019093,-5.8687425,Ingeniero Sr. de Producción
-11.756389,-8.553598,Project Control Specialist
9.646788,-16.773441,Desarrollador de aplicaciones
-9.622105,8.488984,Manager Project
26.833397,-4.246771,Gerente de operaciones
10.438863,-5.464851,Propietario de empresa
2.8625646,-23.323927,Director de la unidad de postgrado FICCT
18.502,2.6015863,Encargado de Compras e Importaciones
-28.618526,-6.0531693,Datawarehouse Engineer
5.5732555,-8.427578,Consultor de Tecnologia en Inteligencia de Negocios - BI
-4.7207747,10.81623,Independent Business Owner
9.760563,-16.340494,Analista Desarrollador
-1.036017,-24.654116,Director de selección de personal de RR. HH.
-26.17996,-5.861985,Data Warehouse Analyst
10.94798,-9.887018,Jefe de Soporte Helpdesk e Infraestructura
-0.9148596,3.7624142,President & CEO
30.40557,-1.8161849,"Jefe de Proyecto, en el Dpto Legal"
-32.19354,-11.7558,Data Engineer
14.59135,-14.789399,Analista de Inteligencia de Negocios
-1.703024,-0.47810245,CEO
19.455904,-5.28282,Coordinador de Marcas Premium
-19.949509,-4.3559012,IT Business Solutions Analyst
-15.299381,11.049477,Visual Designer
14.591343,-14.789392,Analista de Inteligencia de Negocios
-8.056585,-4.9460096,Marketing Director
6.8751698,9.179357,Programador PHP
0.80566055,-17.051785,CEO & Software Developer - Ingeniería Libre
8.261865,-18.392685,Profesional de Sistemas
14.779348,5.2731457,Analista de desarrollo de aplicaciones
10.5220175,-6.89243,Empresa de Imprenta Digital
12.534031,1.694028,Administradora Espacio Sociocultural Jardin Japonés
-2.6804152,22.671959,Happiness & Well Being Trainer
19.523893,-11.923646,Delegado de Admisiones
28.8964,-0.5929846,JEFE NACIONAL DE VENTAS
16.930168,-15.174937,Controller de Inventario
-19.150146,12.327769,VAP Engineer 
-6.9024444,15.354657,Enterprise Account Manager
5.6126146,-25.128815,Supervisor de Planta
-3.676525,-16.830072,Consultor
4.2274194,-11.504797,Consultor en Marketing Tradicional y Digital / Diseñador Gráfico
32.732292,1.9507707,Jefe de Control
-0.17499338,-6.2000313,Unidad de negocios tecnológicos y soporte - Consultor IBM MAXIMO
-13.314334,4.635358,Consultor SAP SD Freelance 
-37.169865,-2.5267086,Software engineer
7.9270883,4.107932,Ingeniero de Desarrollo ERP
14.339726,-10.054882,Planificador de producción
-3.2762327,17.364012,Product Owner
-21.798231,13.727155,Middle QA Automation Engineer
31.376482,-3.8197446,Jefe de equipo de desarrollo
14.067413,-7.146313,Analista de Eventos y Comunicación Interna 
15.704608,-19.26622,Analista financiero
29.466988,14.328866,Ejecutivo de ventas
8.562989,-2.28355,Ing. de Desarrollo en Negocios B2C
32.658684,10.772849,Gerente propietario
-14.696401,24.993662,"PMP, IT Projects, .net Developer"
10.285395,-24.168377,Gerente Administrativo
-18.641132,19.049149,Quality Assurance
1.7068925,-8.948365,SABSA - Atencion al Pasajero / Usuario - Operadora de Informaciones
-24.30659,2.6455364,Business Analyst Datamining/Segmentation
7.4892297,-14.481374,Consultora en comunicación y Desarrollo
-22.801636,6.1764426,Senior Software Engineer
-6.4944777,26.627615,Microsoft Cloud BG Lead 
-20.429235,12.218995,Consultant | .NET Engineer
10.30397,-2.0109057,Planeación Financiera | Estrategia y Operaciones
-21.368128,7.7206054,Security Technologies Senior Specialist
36.66506,7.5479813,Gerente Comercial
-9.908562,8.80724,Deputy Project Manager
18.721752,22.26932,Gerente General
24.338713,-8.734555,Asistente de Desembolso
28.396646,-8.3897085,Asistente comercial
-36.672417,3.7066557,Software Developer
11.618619,-15.797753,Analista de Sistemas
-10.776088,-12.17286,Project Leader
-37.17254,-2.5305724,Software Engineer
6.2456627,17.36786,Programador full stack
-10.478404,12.268857,Independent Consultant
15.95244,7.7443576,Coordinador de Análisis de Ventas
15.945218,12.685238,Analista de Control Integral de Riesgo
12.476121,4.6345663,Ingeniero de planificación y control de costos
11.600872,-3.338691,Asesora financiera
-25.225134,-22.652695,Data Scientist
21.421314,10.873784,Subgerente Comercial Bolivia
36.713215,7.5096245,Gerente comercial
-18.990585,12.619458,O&M Home Engineer
-8.846353,-15.173741,Chief Technology Officer
11.618468,-15.797501,analista de sistemas
36.652275,7.5568595,Gerente Comercial
-6.677051,3.2957244,Country Business Manager
5.952636,18.181929,Autonomo
-8.529861,2.5939114,Business Development Manager
-17.751991,5.9106064,Technology Consultant
-6.2982655,-9.149267,Director Of Finance And Operations
-25.728106,14.8782215,Senior Java Developer
-11.395823,-10.846249,Project Manager
7.5167356,2.4514961,Ingeniero de software
17.374943,22.411062,Gerente General
9.0314245,11.380927,Desarrollador MFS Tigomoney
-13.669608,10.040599,"Webmaster, SEO SEM Specialist"
12.109247,-1.0250158,Ingeniero de Soporte CISCO
14.27668,0.7139136,Docente universitário
1.13374,7.215477,Director general
9.304108,20.480618,Auxiliar contable
-8.782363,-0.12714574,Human Talent manager
7.511657,-5.236077,Asesora en marketing 
9.364056,3.8500128,Gerente de Transformación Digital
-15.103372,16.433025,Recruiter
-0.77038836,-10.082768,Analista Inteligencia de Clientes y Datos
15.049815,7.079304,Analista de centros de Acopio
4.7900233,-21.204071,Administrador de Mesa de Servicio
31.498323,1.7666678,Jefe de Post Grado 
15.200868,-4.5623584,Operador de Campo en Planta de Compresión
10.143573,-10.260286,Especialista de Ventas Outsourcing
15.829559,-5.731722,Gerente de Innovación
-13.214981,-6.7641535,Senior Business Project Manager
7.924696,-19.591906,Coordinador de programa
-18.027735,8.961638,Telecom Implementation Engineer
1.841375,-10.084092,Asesor de tecnología de la información
16.403625,-9.722171,En búsqueda activa de Oportunidad Laboral
-6.696229,22.133112,Supervisor piping
25.946257,8.262029,Sub Gerente de contabilidad 
3.8209925,-7.5652723,Realizador
-10.478386,12.268961,Independent Consultant
-21.270359,6.735936,Senior Customer Engineer
20.851793,-12.085271,Auxiliar de finanzas
1.1942208,17.27445,Founding CEO
-16.485489,-3.8990388,Trading Analyst
16.878883,13.912502,Líder Motor Gestión del Cambio
-20.590446,9.670755,Network Engineer
1.2712054,-25.448954,Vicepresidente Ejecutivo
1.13374,7.215477,Director General
17.96248,5.333393,auxiliar de almacenes 
-8.190253,4.0134654,Enterprise Business Manager
20.266281,-13.106461,Asistente de admisión y cuenta paciente
6.2542677,-25.291965,supervisor de taller recarga extintores
-3.1332629,-25.265234,Director de gerencia
8.276917,13.630577,Vocal Departamental
21.364737,-3.4894028,Gerente de MDS Argentina
-21.376347,16.986574,QA Tester
10.988088,5.722084,Analista de datos E&P
-7.574735,-12.449367,Head Of DimaSoft Department 
-18.53669,4.5681973,Enterprise Security Officer
-3.250632,3.9988012,Head Of Communications
19.129234,-4.573077,Compras Directas
23.552452,-6.9445925,Departamento comercial
9.366357,18.413914,Independiente
5.557235,7.1976233,Chef de Projet complex
-2.917479,1.2293165,Company Owner
-8.037773,-2.0015402,Consultor Marketing Político Digital
-7.8153005,-20.38444,Director
19.098219,-18.72145,Analista Soporte Funcional
32.71692,-13.508404,Recursos Humanos 
-12.075653,-9.928698,Project Manager DimaSoft
5.4464025,12.006161,Co-fondateur
-8.216636,-2.490864,"Brand Consultant, Visual Communications and Design"
28.690668,-3.2920506,Jefe de Comunicación Corporativa
15.823437,8.92552,Servicio de Soporte a Aplicaciones de Geociencias
-2.1399393,18.59038,Owner
-5.51117,-0.321635,Product Sales Manager
3.804815,4.715498,Brand Manager TOUS Bolivia
7.554615,-20.410679,Coordinador General de Proyectos
12.226863,-1.3920172,Vocacion de servicio publico 
9.415379,10.8411,Editor La Paz
-3.6024094,-24.43746,Director suplente 
-6.5552344,-11.058467,Senior director
1.13374,7.215477,Director General
3.3751388,-23.584255,Director de tecnología
12.212207,-1.4099587,Subgerente de Telecomunicaciones
-18.247843,11.42537,INFRAESTRUCTURE ENGINEER
-4.1091657,-23.721779,Directora
15.929092,13.241471,Proyectos medio ambiente y residuos solidos en gral 
17.122957,-7.1326027,Encargada del Sistema de Gestion Integrado 
2.03617,-8.603837,Gerente de Tecnología de la Información
4.417343,10.681669,Presidente 
11.1077,-13.055157,SUBGERENTE DE ANÁLISIS Y PROGRAMACION
-10.312258,17.721712,Watercolorist / Aquarelliste
20.569677,-19.27322,Analista de comércio internacional
8.78925,13.938187,Consutor 
0.39523536,19.659555,COO and Shareholder
11.414569,1.5598282,Líder de Evaluación de personas en Faropsico Consultores Srl.
15.770061,-19.933266,Auditor de Riesgo Crediticio
2.475291,-8.8875885,Jefe de seguridad de la información
-10.814989,9.947038,CyberSecurity Project Leader
23.853956,17.330666,Gerente
-14.012887,19.016315,Talent Sourcer
13.270812,-3.818873,Gerente de producción
8.775476,-19.21018,Profesional de la comunicación
-19.744656,-1.2540306,Business Solutions Specialist - MS Dynamics
2.680365,-22.295,Director Nacional de Tecnología y Sistemas
36.657738,7.5547547,Gerente Comercial
14.892278,-7.3129478,Jefe Nacional de Producción & Ingeniería
12.304144,20.621885,Ventas
-7.5982637,2.6445696,Regional Business Development Manager 
33.68271,-10.533648,Jefe de Recursos Humanos
7.2581916,6.708404,Professor docente
-13.404089,-2.4200006,Senior Communications Consultant
-18.964586,14.1062355,Data Center Architect
14.906762,13.530743,Gerente de Planificación Cloud-TI
21.393484,17.221525,Gerente Regional
-0.47989556,11.64475,Manager
4.014533,-13.945986,Consultor Político
13.422351,6.557278,Analista de Estudios de Riesgo Global
10.232978,4.556675,Analista de Telecomunicaciones - Synergy Solutions Bolivia
-17.018225,10.597456,Technology Risk Expert
17.22816,22.445807,Gerente General
13.763812,5.5299554,Sub Gerente de Sostenibilidad y SMS
-1.8025799,-0.7456129,CEO
-24.096577,17.073801,Sharepoint Developer
-10.272805,17.14116,Principal
2.809993,-12.262704,VP de Negocios Digitales
15.312557,6.1680326,Analista de TI - DIMA
16.351624,8.792085,Especialista de Soluciones EGX
22.683287,-0.35376227,Ejcutivo Corporativo
-10.2723675,17.141027,Principal
6.025201,-13.157178,Consultor de comunicaciones estratégicas
2.402759,-22.043636,Director de consultoría
-10.587785,22.709406,Server and Cloud Administrator
-8.043883,4.0168285,Enterprise Sales Manager
-6.0201383,-7.932424,"Director, Business Development"
-16.43679,3.95214,SAP TECHNOLOGY LEADER
6.6409516,-18.234505,Supervisor de Seguridad Lógica
-14.929838,21.320091,Freelance
22.311853,-2.738484,Gerente de Distribución Nacional
7.9033628,12.256203,Controlador Gim
11.618395,-15.797444,Analista de Sistemas
4.0546536,-4.8042946,Consultora en Comunicación Social / Periodismo / Social Media Manager / Community Manager
1.13374,7.215477,Director General
1.7327658,-8.755242,Subgerente de Operaciones Centrales de Tecnología de la Información
13.850814,18.062788,JEFE DE RRHH 
33.682877,-10.533528,Jefe de Recursos Humanos
-0.1928771,-5.067561,"Technology Senior Manager Bolivia, Chile, Ecuador y Caribe ""Belcorp"""
5.1290936,5.5681033,Business Magnager Latam
29.467075,-3.3452513,Jefe de comunicación e Imagen
19.174267,10.397677,Coordinadora Regional Unión de Periodistas Ambientales UPAB
25.778706,-3.692202,Gerente de Proyectos
27.348642,-14.109467,Responsable de Asistencia de Recursos Humanos
10.510687,-21.764172,Auxiliar administrativo de oficina
17.245829,-6.9406853,Líder de Integración de Sistemas
-3.4539487,26.903406,Coordinator of the Earth Observation Laboratory - LABOT UNIGIS A.L.
22.362082,-12.492726,Ejecutiva Senior Supermercado
16.21969,-0.84287757,Docente
7.9906893,15.217834,Periodista
20.548399,-7.72974,Responsable de control de calidad
-7.030343,7.0323234,Branch General Manager
-9.784921,-8.867611,Technical Manager
29.965569,13.737982,Jefe de Ventas Directas y Ventas Indirectas 
22.267172,-5.536866,Asesora y Coordinadora
-6.1661158,15.941155,Executive Account
31.175728,2.3519492,Jefe Nacional de Soporte de T.I.
-3.676525,-16.830072,Consultor
32.64022,10.795655,GERENTE PROPIETARIA
-1.8475776,-25.941374,Partner & Director Ejecutivo
12.926202,3.224502,Auxiliar de Almacén Fábrica de Alimentos 
21.762716,-6.8172455,Coordinador de compras
23.829933,15.285268,Gerente Dimanet SCZ
-4.090738,23.094116,SRE
4.882663,3.2409391,"Well Intervention Engineer (Ingeniero de servicios Slickline, wireline) "
16.06508,12.129188,Ing. de Operaciones de gas Sala de control
13.937552,-22.707773,Gerente financiero y administrativo
-17.38214,8.346252,B2B Cybersecurity Specialist
-4.109312,-23.721945,Directora
-10.410193,-4.8411818,Trade  Marketing Analyst
-14.768616,17.762405,Sr Recruiter
3.963074,-14.45239,Consultor independiente
15.296968,10.458075,Analista de Reclutamiento y Selección
22.222176,-0.60566163,Oficial de negocios banca corporativa
11.565479,-5.6799545,Ejecutiva Comercial B2B
20.878916,17.203283,Gerente Regional Santa Cruz
-19.086813,-0.2016407,Customer Logistics Analyst
-11.470529,6.0993934,Business Development Executive - Future Workplace & Security
5.6491404,-22.32245,Administrador de Infraestructura
16.952948,8.355906,Arquitecto de Soluciones
3.963074,-14.45239,Consultor Independiente
12.631402,6.6997266,Logística - Encargado de Extensión Postgrado Regional Santa Cruz Universidad Privada Boliviana SC
25.347383,1.884977,SUBGERENTE DE TECNOLOGIA
30.178967,13.808133,Ejecutiva de Ventas Corporativas
1.6409389,16.957651,CEO & Founder
9.436485,5.087754,Profesional de detección de vulnerabilidades
-2.492471,26.401688,Authorized Mandate 
31.086123,3.4271653,D.T. DE FUTBOL INFANTIL
-7.2065697,13.471114,Sub Gerente Customer Service Management Solutions
-20.037521,7.786637,Senior Software Development Consultant
5.7645955,-22.127811,Administrador de Redes y Telecomunicaciones
14.204533,0.71149516,Catedrático universitario
8.505308,1.537447,"Consultor Sr. Tecnologia, Transformación Digital"
-5.0766206,2.0266025,Growth Account Executive - LATAM at Twilio Inc.
3.4128423,7.704501,Event Manager Spain & LATAM
8.517444,-1.1241468,Trade Category Manager Canal Moderno y Farmacias
7.623968,-3.4999378,Gerente de Unidad de MIcro y Pequeñas Empresas
-9.487636,11.379991,Architect Solutions B2B
17.18988,-4.509658,Responsable en Emisión y Pago de la Compensación de Cotizaciones
14.417696,1.067952,Docente postgrado
2.0166001,0.3484697,Sales Senior Manager BOLIVIA
24.225498,-1.4291852,Docente Pre Grado / UCATEC
-6.6085105,3.2118864,Sales Executive Province
18.947426,3.6232648,Subgerente de Operacion & Mantenimiento Territorio Centro
20.154507,5.683954,UNV Recursos Humanos UNICEF
6.9144473,-4.272443,Gerente de marketing y trade
25.929441,4.931981,Capacitación
-2.0831802,-24.969316,Director del diario digital financiero News Time
22.816362,-3.6983697,Gerente de Payroll
13.742063,2.5785341,Asesora de Postgrado Unifranz Scz
0.09500316,1.8749516,Director Adm. Financiero Holding
30.568892,-4.3514924,Jefe de Operaciones
18.633781,22.289055,Gerente General
-15.092662,3.089584,Solutions Architect
-23.848621,10.74134,Software Architect Engineer
-7.815564,-5.85527,Sales Manager
-10.187312,-2.1425312,Account Manager
-1.4261836,-24.681078,Directora de EXPOTELEINFO
25.292185,8.31671,Oficial de Gestión de Riesgos
5.075773,9.935583,Vice President para Latinoamerica
4.028714,20.286255,Cofounder
28.396646,-8.3897085,Asistente comercial
10.546926,17.381292,Psicológa Infantil
-14.2063675,-1.699534,Senior Human Resources Consultant
-7.815188,-20.384144,Director
27.597206,7.64251,"Guía Turismo Aventura, Familiar Estudiantil"
16.440624,-14.333117,Asistente de Planificación de Inventarios
21.714447,7.7265015,mecanico automotriz
29.466988,14.328866,Ejecutivo de ventas
19.846191,-7.413884,oficial de recuperaciones
30.839266,-3.0219562,Jefe de proyectos
9.193942,-6.402464,Ejecutivo de Cuentas para Empresas
2.136509,-23.19545,Director académico
13.937073,-22.70775,Gerente financiero y administrativo
17.113747,2.7607026,Especialista en productos terapéuticos 
24.014273,7.4073977,Encargado de RRHH
17.319939,22.362362,Gerente General
25.17891,4.7310877,Encargado de almacén
32.658848,10.772828,Gerente Propietario
24.019402,14.254013,Gerente de área
5.5009103,12.007996,Coordinador
1.9790093,12.748033,General Manager
17.01565,13.861129,Ejecutiva de Ventas - Canal Institucional
11.023922,-0.46808577,Consultora SIG/QHSE
25.057705,-4.4375944,Dirección de Proyecto
28.39204,-8.402546,Asesor comercial
-2.3565133,-8.061202,Logística
23.980774,0.37585932,Compras y Adquisiciones
2.8740594,1.7388487,Chief Country Officer Oblak Datacenter Inc. Bolivia.
36.659996,7.558266,Gerente Comercial 
-11.3950405,-10.843814,Project Manager
28.93917,14.673018,Ejecutiva de ventas
15.413805,6.724847,Analista Contable- Encargada de Activo Fijo
12.305013,20.62057,Ventas
16.219727,-0.84293944,Docente
10.086061,14.615204,ARQUITECTO
18.502031,2.6016417,Encargado de compras e importaciones
-8.386509,-5.0516725,Sales Marketing Manager
10.743553,2.6316736,TECNICO ADUANERO INVENTARIADOR SPCC
10.08605,14.615173,Arquitecto
21.456673,-3.047029,Subgerente Auditoria
13.601274,18.301264,Jefe RRHH
17.933,-2.1205492,Fundadora
-7.669366,-2.845525,Retail Trade Marketing Manager
29.0508,-2.3476262,Jefe del departamento de Redes Sociales
13.397144,-22.34682,Sub Gerente de Administración y Finanzas
8.462752,-18.190311,Profesional técnico 
11.04336,16.735924,Construcción
13.937178,-22.707907,Gerente financiero y administrativo
-3.7507546,26.18436,OHS
7.7450013,16.210566,Aux. Cartera
19.076836,-0.19043869,Ingeniero de campo
17.770937,2.790803,Subgerente Desarrollo y Mantenimiento Core Bancario
6.934126,-10.028281,Director Negocios Corporativos - B2B
10.536999,16.89358,Periodismo
15.105694,4.868369,Encargado de investigación y desarrollo de proyectos 
0.7007012,-24.512037,Director General Creativo 
-7.8154125,-20.382416,Director
17.565416,10.934867,Coordinador SMS. Proyecto Hidroeléctrico Irivizu
-6.847079,23.685635,Pricing & Inside Sales
26.503328,-18.528444,Analista de Atracción y Valoración del Talento
29.347095,-17.824968,Talento Humano
-13.285883,-2.531679,Senior PR Advisor
23.950512,14.683923,SUB GERENTE DE RRHH
19.593075,-6.6597424,Coordinador de Comunicaciones y Reconocimientos
32.718082,-13.508351,Recursos Humanos
12.155652,2.5653284,Responsable Sistema Gestión Calidad Mecpetrol
26.47279,-8.502736,Asistente de Gerencia
3.7911043,4.6567135,CEO & FOUNDER at Ropa de Trabajo LABURO
-1.1516628,6.1673093,"Executive Chef, mixologo "
-0.98274934,11.310052,Team Leader
33.68288,-10.533781,Jefe de recursos humanos
24.091814,0.4811476,Encargado de adquisiciones 
9.790872,17.565374,Reumatóloga 
-10.302572,12.426298,Independent Sales Consultant
-7.195559,-4.1475544,Marketing Manager
22.530436,3.3375986,Ejecutivo de negocios
10.046506,-9.063765,Líder del servicio de atención al cliente
15.937812,1.3507416,"Docente área gráfica, audiovisual, proyectos multimedia."
3.9627187,-14.45211,Consultor independiente
-8.355812,6.3773475,Supply Chain Manager
5.0468426,-6.2851954,"Team Leader - Marketing, Comunicación y Ventas"
-14.113028,-5.369208,Sales Engineer
21.153587,-4.9668527,Asistente de RRHH
4.7783365,-4.3306828,especialista  en marketing digital e-commerce
5.6304984,-19.609566,Supervisor de Suscripción
34.115997,0.25562546,Jefe comercial
13.850814,18.062788,Jefe de RRHH
32.455055,0.8839889,Jefe de ingeniería
21.053524,-4.8180914,Responsable de RR. HH.
11.17437,-21.971205,técnico administrativo de oficina 
25.586098,5.9626684,Dueño de tienda
18.90322,-11.208296,Directora Comercial Argentina y Paraguay 
-10.08931,20.190372,Scrum Master
11.492466,-13.697874,Analista de Aprendizaje y Desarrollo
25.586138,5.9626327,Dueño de tienda
32.469345,-2.1054032,Jefe de Producto
32.03138,8.763321,Gerente General / Propietario
18.844309,2.4450045,Encargada de Presupuestos SABSA
32.58161,2.1575112,Jefe de almacén
7.5408287,-5.4430943,Encargada de marketing
-9.607024,8.955681,Customer Project Manager
28.895844,-0.5933464,Jefe nacional de ventas
11.673838,-3.5604444,Asesor financiero independiente
-11.266804,2.2195768,Retail Salesworker
9.60966,17.98385,odontologa
-2.8947816,24.776218,aka: s. pawne feltington
5.5043616,-24.97034,Supervisor de ruta
-18.121567,11.605554,Reservoir Engineer
32.773457,4.5402184,Jefe de ventas
-12.584817,-3.8997314,Senior Operations Excellence Manager
-3.6101122,22.004795,Home room Teacher
-8.530133,2.5952392,Business Development Manager
-9.234702,7.9611015,Process Supervisor
-6.6039724,6.3971376,Senior Coordinator Sales Steering
-17.143358,-1.9030174,People Sr. Analyst
-2.7411792,-26.435057,Director Asociado
35.56226,-2.7892125,Ejecutiva comercial
31.364033,0.5870943,Jefe de Compras
-11.892488,3.8846455,BIM Consultant / Project Planner
17.81799,21.935228,Gerente general
20.238466,-19.09975,Analista de Tesorería
29.748709,8.752349,Gerente Técnico
0.22669001,-28.053892,Directora Ejecutiva 
23.717249,-6.340469,Directura de Carrera
-8.419002,24.390049,Social Media Engagement Manager
-6.6675463,26.249453,Web Content Manager
